weight_T,weight_B,weight_U,weight_H,weight_C,weight_D,weight_F,weight_R,baseline_score,copt_score,copt_minus_baseline
0.2307636526157641,0.24502599498124558,0.15343005334867055,0.10617923706459678,0.0824453863442907,0.07911423045399048,0.061479762910459305,0.04156168228098247,0.2964239398514075,0.433052258586012,0.13662831873460446
0.21381816342012094,0.2818082541796493,0.15613623457338108,0.10740069496552958,0.0617144336023643,0.07461489803132239,0.06646211924093476,0.03804520198669765,0.3078403721442795,0.46372951896362136,0.15588914681934185
0.21357852893959697,0.2771007209628615,0.15668837052772683,0.1067258498354378,0.08007441675086972,0.0640607081232599,0.05693949922549536,0.04483190563475198,0.30044321070057445,0.4549620001557396,0.15451878945516517
0.2635821038956655,0.27388661377855095,0.15117583531298828,0.09333921853330458,0.06578232804150727,0.05218877930123552,0.06616370155651591,0.03388141958023199,0.3532397413964537,0.5040704862524097,0.150830744855956
0.27049033645309245,0.23257217225925625,0.1589757960914347,0.09925311674670811,0.06276346269635709,0.07151040827117515,0.06592978616400928,0.03850492131796691,0.34634806443536925,0.4749643990857829,0.12861633465041367
0.2654026249311773,0.25675221048506564,0.13882897217574222,0.08903399335490392,0.08632210166043564,0.062368939887007785,0.05506428021827693,0.04622687728739062,0.3230256556180134,0.46693175459034897,0.14390609897233558
0.2508721313125279,0.24110388589285503,0.16863902473254752,0.08956363412159334,0.07327463492979874,0.06597139569027609,0.0715859737073777,0.03898931961302368,0.3201301911125207,0.4522412464069538,0.13211105529443307
0.3030319247274144,0.23636032632301981,0.1274227150670461,0.08493220712105184,0.09191094233375811,0.06923715323575128,0.050696420951231586,0.0364083102407268,0.34549436984252413,0.4793844840847199,0.13389011424219577
0.24633613126616896,0.23140952660861444,0.14336300828076964,0.10698771309491238,0.09147693077545148,0.06391338362107792,0.07334185834873531,0.04317144800426997,0.298168501728983,0.4245960223516314,0.1264275206226484
0.24343278012498928,0.25973912176502273,0.15859652106575206,0.1092387242983654,0.0682928837060005,0.07348359139184629,0.0486822120818826,0.03853416556614106,0.33766455002423895,0.48439237041707367,0.14672782039283472
0.2310892839260301,0.2736418145556425,0.1482908470363008,0.09539047926940646,0.088035833891224,0.07020264402635124,0.057420931838692554,0.035928165456352225,0.3006714402584124,0.4537139606272722,0.1530425203688598
0.27687727005717244,0.23288963460491113,0.1200887782091884,0.09650763633042649,0.08725617517691099,0.07998341178925376,0.06638009493024732,0.040016998901889346,0.31135254325990397,0.44091794746596885,0.12956540420606488
0.25924875726709257,0.21555096669753812,0.17154504564420203,0.11169713227972095,0.07220238231358561,0.0614433621746734,0.06602898104603974,0.042283372577147475,0.34071956873039605,0.4591626652384505,0.11844309650805446
0.23498486895335008,0.28752640353359427,0.13968498912970145,0.09745934756122324,0.06845902703611614,0.06537206964133314,0.061309293716501824,0.045204000428179875,0.3158924963277453,0.4757561669607163,0.15986367063297102
0.22061434574919697,0.2582888590909783,0.17194661386240914,0.08965062474922338,0.08931569218288705,0.06880061464799016,0.06395050682364496,0.03743274289367006,0.28895501905734655,0.4320551447266833,0.14310012566933678
0.2648591309719785,0.22975323743294307,0.16315581613275174,0.09777535676404275,0.07891791993719352,0.05997010806721638,0.06265150759155738,0.0429169231023167,0.33518380805853143,0.46229724245674414,0.1271134343982127
0.23800739383616443,0.24991500797517363,0.13226803172486232,0.12411790751423003,0.07471513575726586,0.07329459285421326,0.06528788336840961,0.04239404696968088,0.3125660335017686,0.4510049799595914,0.1384389464578228
0.27878362919119504,0.20900368988459816,0.15272638713724515,0.08277389493056986,0.07676363954115566,0.08295087172253174,0.07064596800992494,0.046351919582779434,0.3135119716795079,0.42895393731448406,0.11544196563497616
0.2384472638783753,0.26894690318559106,0.13847752434176192,0.08655607341698937,0.09504592733212786,0.07671485113477425,0.05942115475220362,0.03639030195817673,0.28727340065086227,0.4378521290540892,0.15057872840322695
0.24552855698234402,0.2420265643427143,0.16080642008835205,0.10178901149575031,0.07610128325921184,0.07842645521685977,0.06173013593261491,0.03359157268215304,0.31859905615651163,0.4534799689176287,0.13488091276111708
0.2827328765944129,0.237491770127418,0.13912967031759724,0.09200676853079123,0.08922374950573578,0.06508454204831107,0.05608655533609663,0.03824406753963716,0.3360581539912756,0.4692152184546309,0.1331570644633553
0.3003626105950211,0.2079078853101256,0.12896305739103076,0.09623977563450366,0.09528108726261393,0.07333874402949954,0.055971687593172205,0.041935152184033236,0.3332400757391736,0.4504287642951145,0.11718868855594095
0.22796182999174477,0.25868091241446967,0.15820943166251158,0.11093237167784377,0.07260433380184741,0.06654167574455952,0.06507577174420046,0.03999367296282276,0.31452423771223176,0.4574340203433484,0.14290978263111664
0.2560336024957045,0.24468266103076713,0.15237108848448078,0.10640158417591596,0.07711898537749537,0.06837533324746999,0.059211556451746236,0.035805188736420065,0.3332713679459255,0.46968117195991,0.1364098040139845
0.21715301834623577,0.2850910676562955,0.15581777678933575,0.10911938769017208,0.07146977582258965,0.06585725600055681,0.06460068586998417,0.030891031824830207,0.31445255585123766,0.4721391166786414,0.15768656082740373
